tensor_path,clip_id,source,piece,condition,seg_index,shape,dtype,sr,ok,split_mode,doppler_sign,speed_pct,snr_db
MV__MV_7/MV__MV_7__query__clean__seg12.npy,MV__MV_7,MV,query,clean,12,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg13.npy,MV__MV_7,MV,query,clean,13,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg14.npy,MV__MV_7,MV,query,clean,14,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg15.npy,MV__MV_7,MV,query,clean,15,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg16.npy,MV__MV_7,MV,query,clean,16,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg17.npy,MV__MV_7,MV,query,clean,17,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg18.npy,MV__MV_7,MV,query,clean,18,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg19.npy,MV__MV_7,MV,query,clean,19,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg20.npy,MV__MV_7,MV,query,clean,20,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg21.npy,MV__MV_7,MV,query,clean,21,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg22.npy,MV__MV_7,MV,query,clean,22,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg23.npy,MV__MV_7,MV,query,clean,23,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg24.npy,MV__MV_7,MV,query,clean,24,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg25.npy,MV__MV_7,MV,query,clean,25,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg26.npy,MV__MV_7,MV,query,clean,26,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg27.npy,MV__MV_7,MV,query,clean,27,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg28.npy,MV__MV_7,MV,query,clean,28,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg29.npy,MV__MV_7,MV,query,clean,29,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg30.npy,MV__MV_7,MV,query,clean,30,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg31.npy,MV__MV_7,MV,query,clean,31,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg32.npy,MV__MV_7,MV,query,clean,32,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg33.npy,MV__MV_7,MV,query,clean,33,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg34.npy,MV__MV_7,MV,query,clean,34,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg35.npy,MV__MV_7,MV,query,clean,35,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg36.npy,MV__MV_7,MV,query,clean,36,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg37.npy,MV__MV_7,MV,query,clean,37,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg38.npy,MV__MV_7,MV,query,clean,38,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg39.npy,MV__MV_7,MV,query,clean,39,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg40.npy,MV__MV_7,MV,query,clean,40,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg41.npy,MV__MV_7,MV,query,clean,41,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg42.npy,MV__MV_7,MV,query,clean,42,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg43.npy,MV__MV_7,MV,query,clean,43,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg44.npy,MV__MV_7,MV,query,clean,44,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg45.npy,MV__MV_7,MV,query,clean,45,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg46.npy,MV__MV_7,MV,query,clean,46,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg47.npy,MV__MV_7,MV,query,clean,47,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg48.npy,MV__MV_7,MV,query,clean,48,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg49.npy,MV__MV_7,MV,query,clean,49,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg50.npy,MV__MV_7,MV,query,clean,50,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg51.npy,MV__MV_7,MV,query,clean,51,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg52.npy,MV__MV_7,MV,query,clean,52,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg53.npy,MV__MV_7,MV,query,clean,53,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg54.npy,MV__MV_7,MV,query,clean,54,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg55.npy,MV__MV_7,MV,query,clean,55,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg56.npy,MV__MV_7,MV,query,clean,56,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg57.npy,MV__MV_7,MV,query,clean,57,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg58.npy,MV__MV_7,MV,query,clean,58,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__clean__seg59.npy,MV__MV_7,MV,query,clean,59,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg00.npy,MV__MV_7,MV,query,noise,0,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg01.npy,MV__MV_7,MV,query,noise,1,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg02.npy,MV__MV_7,MV,query,noise,2,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg03.npy,MV__MV_7,MV,query,noise,3,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg04.npy,MV__MV_7,MV,query,noise,4,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg05.npy,MV__MV_7,MV,query,noise,5,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg06.npy,MV__MV_7,MV,query,noise,6,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg07.npy,MV__MV_7,MV,query,noise,7,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg08.npy,MV__MV_7,MV,query,noise,8,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg09.npy,MV__MV_7,MV,query,noise,9,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg10.npy,MV__MV_7,MV,query,noise,10,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg11.npy,MV__MV_7,MV,query,noise,11,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg12.npy,MV__MV_7,MV,query,noise,12,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg13.npy,MV__MV_7,MV,query,noise,13,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg14.npy,MV__MV_7,MV,query,noise,14,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg15.npy,MV__MV_7,MV,query,noise,15,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg16.npy,MV__MV_7,MV,query,noise,16,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg17.npy,MV__MV_7,MV,query,noise,17,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg18.npy,MV__MV_7,MV,query,noise,18,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg19.npy,MV__MV_7,MV,query,noise,19,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg20.npy,MV__MV_7,MV,query,noise,20,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg21.npy,MV__MV_7,MV,query,noise,21,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg22.npy,MV__MV_7,MV,query,noise,22,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg23.npy,MV__MV_7,MV,query,noise,23,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg24.npy,MV__MV_7,MV,query,noise,24,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg25.npy,MV__MV_7,MV,query,noise,25,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg26.npy,MV__MV_7,MV,query,noise,26,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg27.npy,MV__MV_7,MV,query,noise,27,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg28.npy,MV__MV_7,MV,query,noise,28,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg29.npy,MV__MV_7,MV,query,noise,29,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg30.npy,MV__MV_7,MV,query,noise,30,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg31.npy,MV__MV_7,MV,query,noise,31,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg32.npy,MV__MV_7,MV,query,noise,32,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg33.npy,MV__MV_7,MV,query,noise,33,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg34.npy,MV__MV_7,MV,query,noise,34,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg35.npy,MV__MV_7,MV,query,noise,35,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg36.npy,MV__MV_7,MV,query,noise,36,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg37.npy,MV__MV_7,MV,query,noise,37,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg38.npy,MV__MV_7,MV,query,noise,38,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg39.npy,MV__MV_7,MV,query,noise,39,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg40.npy,MV__MV_7,MV,query,noise,40,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg41.npy,MV__MV_7,MV,query,noise,41,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg42.npy,MV__MV_7,MV,query,noise,42,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg43.npy,MV__MV_7,MV,query,noise,43,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg44.npy,MV__MV_7,MV,query,noise,44,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg45.npy,MV__MV_7,MV,query,noise,45,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg46.npy,MV__MV_7,MV,query,noise,46,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg47.npy,MV__MV_7,MV,query,noise,47,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg48.npy,MV__MV_7,MV,query,noise,48,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg49.npy,MV__MV_7,MV,query,noise,49,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg50.npy,MV__MV_7,MV,query,noise,50,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg51.npy,MV__MV_7,MV,query,noise,51,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg52.npy,MV__MV_7,MV,query,noise,52,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg53.npy,MV__MV_7,MV,query,noise,53,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg54.npy,MV__MV_7,MV,query,noise,54,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg55.npy,MV__MV_7,MV,query,noise,55,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg56.npy,MV__MV_7,MV,query,noise,56,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg57.npy,MV__MV_7,MV,query,noise,57,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg58.npy,MV__MV_7,MV,query,noise,58,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__noise__seg59.npy,MV__MV_7,MV,query,noise,59,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg00.npy,MV__MV_7,MV,query,speed,0,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg01.npy,MV__MV_7,MV,query,speed,1,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg02.npy,MV__MV_7,MV,query,speed,2,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg03.npy,MV__MV_7,MV,query,speed,3,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg04.npy,MV__MV_7,MV,query,speed,4,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg05.npy,MV__MV_7,MV,query,speed,5,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg06.npy,MV__MV_7,MV,query,speed,6,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg07.npy,MV__MV_7,MV,query,speed,7,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg08.npy,MV__MV_7,MV,query,speed,8,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg09.npy,MV__MV_7,MV,query,speed,9,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg10.npy,MV__MV_7,MV,query,speed,10,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg11.npy,MV__MV_7,MV,query,speed,11,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg12.npy,MV__MV_7,MV,query,speed,12,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg13.npy,MV__MV_7,MV,query,speed,13,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg14.npy,MV__MV_7,MV,query,speed,14,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg15.npy,MV__MV_7,MV,query,speed,15,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg16.npy,MV__MV_7,MV,query,speed,16,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg17.npy,MV__MV_7,MV,query,speed,17,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg18.npy,MV__MV_7,MV,query,speed,18,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg19.npy,MV__MV_7,MV,query,speed,19,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg20.npy,MV__MV_7,MV,query,speed,20,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg21.npy,MV__MV_7,MV,query,speed,21,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg22.npy,MV__MV_7,MV,query,speed,22,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg23.npy,MV__MV_7,MV,query,speed,23,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg24.npy,MV__MV_7,MV,query,speed,24,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg25.npy,MV__MV_7,MV,query,speed,25,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg26.npy,MV__MV_7,MV,query,speed,26,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg27.npy,MV__MV_7,MV,query,speed,27,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg28.npy,MV__MV_7,MV,query,speed,28,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg29.npy,MV__MV_7,MV,query,speed,29,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg30.npy,MV__MV_7,MV,query,speed,30,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg31.npy,MV__MV_7,MV,query,speed,31,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg32.npy,MV__MV_7,MV,query,speed,32,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg33.npy,MV__MV_7,MV,query,speed,33,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg34.npy,MV__MV_7,MV,query,speed,34,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg35.npy,MV__MV_7,MV,query,speed,35,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg36.npy,MV__MV_7,MV,query,speed,36,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg37.npy,MV__MV_7,MV,query,speed,37,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg38.npy,MV__MV_7,MV,query,speed,38,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg39.npy,MV__MV_7,MV,query,speed,39,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg40.npy,MV__MV_7,MV,query,speed,40,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg41.npy,MV__MV_7,MV,query,speed,41,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg42.npy,MV__MV_7,MV,query,speed,42,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg43.npy,MV__MV_7,MV,query,speed,43,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg44.npy,MV__MV_7,MV,query,speed,44,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg45.npy,MV__MV_7,MV,query,speed,45,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg46.npy,MV__MV_7,MV,query,speed,46,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg47.npy,MV__MV_7,MV,query,speed,47,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg48.npy,MV__MV_7,MV,query,speed,48,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg49.npy,MV__MV_7,MV,query,speed,49,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg50.npy,MV__MV_7,MV,query,speed,50,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg51.npy,MV__MV_7,MV,query,speed,51,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg52.npy,MV__MV_7,MV,query,speed,52,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg53.npy,MV__MV_7,MV,query,speed,53,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg54.npy,MV__MV_7,MV,query,speed,54,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg55.npy,MV__MV_7,MV,query,speed,55,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg56.npy,MV__MV_7,MV,query,speed,56,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed__seg57.npy,MV__MV_7,MV,query,speed,57,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg00.npy,MV__MV_7,MV,query,speed_noise,0,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg01.npy,MV__MV_7,MV,query,speed_noise,1,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg02.npy,MV__MV_7,MV,query,speed_noise,2,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg03.npy,MV__MV_7,MV,query,speed_noise,3,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg04.npy,MV__MV_7,MV,query,speed_noise,4,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg05.npy,MV__MV_7,MV,query,speed_noise,5,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg06.npy,MV__MV_7,MV,query,speed_noise,6,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg07.npy,MV__MV_7,MV,query,speed_noise,7,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg08.npy,MV__MV_7,MV,query,speed_noise,8,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg09.npy,MV__MV_7,MV,query,speed_noise,9,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg10.npy,MV__MV_7,MV,query,speed_noise,10,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg11.npy,MV__MV_7,MV,query,speed_noise,11,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg12.npy,MV__MV_7,MV,query,speed_noise,12,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg13.npy,MV__MV_7,MV,query,speed_noise,13,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg14.npy,MV__MV_7,MV,query,speed_noise,14,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg15.npy,MV__MV_7,MV,query,speed_noise,15,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg16.npy,MV__MV_7,MV,query,speed_noise,16,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg17.npy,MV__MV_7,MV,query,speed_noise,17,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg18.npy,MV__MV_7,MV,query,speed_noise,18,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg19.npy,MV__MV_7,MV,query,speed_noise,19,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg20.npy,MV__MV_7,MV,query,speed_noise,20,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg21.npy,MV__MV_7,MV,query,speed_noise,21,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg22.npy,MV__MV_7,MV,query,speed_noise,22,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg23.npy,MV__MV_7,MV,query,speed_noise,23,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg24.npy,MV__MV_7,MV,query,speed_noise,24,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg25.npy,MV__MV_7,MV,query,speed_noise,25,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg26.npy,MV__MV_7,MV,query,speed_noise,26,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg27.npy,MV__MV_7,MV,query,speed_noise,27,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg28.npy,MV__MV_7,MV,query,speed_noise,28,"(1, 1, 40000)",float32,8000,1,,,,
MV__MV_7/MV__MV_7__query__speed_noise__seg29.npy,MV__MV_7,MV,query,speed_noise,29,"(1, 1, 40000)",float32,8000,1,,,,
